WeatherKey,WeatherDate,AverageHumidity,AveragePressure,AverageTemperature,AverageWindSpeed,TemperatureRangeName,HumidityLevelName,PressureLevelName,WindLevelName,WeatherComfortLevel,OverallWeatherDescription,ComfortLevel,CreateTimeStamp,SourceSystemCode,SourceFolder
917,2017-01-02,92.166666666666671,1019.0833333333334,274.02208333333328,2.75,Cold,High,Normal Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
918,2017-01-03,96.25,1009.9583333333334,277.00583333333697,2.625,Cold,High,Normal Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
919,2017-01-04,78.041666666666671,1015.2916666666666,266.39916666666818,7.166666666666667,Cold,Medium,Normal Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
920,2017-01-05,64.333333333333329,1017.8333333333334,261.43708333333552,5.291666666666667,Cold,Medium,Normal Pressure,Moderate Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
921,2017-01-06,65.583333333333329,1022.125,258.46750000000105,3.625,Cold,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
922,2017-01-07,67.833333333333329,1031.3333333333333,259.17041666666591,3.4166666666666665,Cold,Medium,High Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
923,2017-01-08,55.583333333333336,1037.6666666666667,260.94083333333555,4,Cold,Medium,High Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
924,2017-01-09,66.916666666666671,1027.75,267.43375000000174,4.708333333333333,Cold,Medium,High Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
925,2017-01-10,80.041666666666671,1006.25,276.53125000000097,7.875,Cold,High,Normal Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
926,2017-01-11,82.375,1010.4583333333334,273.74875000000276,5.916666666666667,Cold,High,Normal Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
927,2017-01-12,90.791666666666671,1014,271.51208333333494,5.625,Cold,High,Normal Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
928,2017-01-13,75.083333333333329,1036.7916666666667,267.63791666666697,3.2083333333333335,Cold,Medium,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
929,2017-01-14,78.375,1034.5833333333333,271.28416666666953,2.2083333333333335,Cold,Medium,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
930,2017-01-15,92.75,1030,269.88833333333423,1.5416666666666667,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
931,2017-01-16,92.833333333333329,1024.125,273.87124999999963,1.9583333333333333,Cold,High,Normal Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
932,2017-01-17,97.958333333333329,1011.375,276.85499999999951,3.5,Cold,High,Normal Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
933,2017-01-18,95.375,1018,274.93958333333319,4.166666666666667,Cold,High,Normal Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
934,2017-01-19,94.791666666666671,1016.125,275.47083333333404,2.375,Cold,High,Normal Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
935,2017-01-20,97.083333333333329,1005.0833333333334,277.18041666666642,3.0416666666666665,Cold,High,Normal Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
936,2017-01-21,89.375,1001.0416666666666,282.58375000000171,3.1666666666666665,Cold,High,Normal Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
937,2017-01-22,91.333333333333329,1002.3333333333334,278.78041666666519,1.875,Cold,High,Normal Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
938,2017-01-23,91.458333333333329,1006.25,277.33166666666625,3.9166666666666665,Cold,High,Normal Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
939,2017-01-24,89.583333333333329,1007.2083333333334,276.6944583333356,2.375,Cold,High,Normal Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
940,2017-01-25,97.375,996.875,276.5471250000025,4.333333333333333,Cold,High,Low Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
941,2017-01-26,92.458333333333329,1005.8333333333334,274.24791666666562,5.666666666666667,Cold,High,Normal Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
942,2017-01-27,85.875,1013.0416666666666,271.48333333333579,5.708333333333333,Cold,High,Normal Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
943,2017-01-28,81.916666666666671,1008.8333333333334,270.54458333333395,5.166666666666667,Cold,High,Normal Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
944,2017-01-29,72.75,1009.9166666666666,270.5816666666671,3.9583333333333335,Cold,Medium,Normal Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
945,2017-01-30,68.416666666666671,1013.75,267.85208333333617,4.125,Cold,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
946,2017-01-31,80.458333333333329,1003.9166666666666,275.88958333333204,6.875,Cold,High,Normal Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
947,2017-02-01,77.291666666666671,1015.6666666666666,275.07791666666725,4.375,Cold,Medium,Normal Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
948,2017-02-02,59.916666666666664,1026.4583333333333,267.78000000000259,5.25,Cold,Medium,High Pressure,Moderate Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
949,2017-02-03,55.416666666666664,1029.875,266.48833333333602,4.458333333333333,Cold,Medium,High Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
950,2017-02-04,72.916666666666671,1027.7916666666667,267.38166666666689,4.291666666666667,Cold,Medium,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
951,2017-02-05,63.583333333333336,1014.7916666666666,273.96583333333513,4.5,Cold,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
952,2017-02-06,78.958333333333329,1015.5833333333334,274.1525000000002,3,Cold,Medium,Normal Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
953,2017-02-07,94.333333333333329,999.125,280.46833333333359,3.375,Cold,High,Low Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
954,2017-02-08,81.375,1009.4166666666666,273.08000000000243,5.166666666666667,Cold,High,Normal Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
955,2017-02-09,63.5,1022.5833333333334,266.44125000000287,4.875,Cold,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
956,2017-02-10,70.916666666666671,1018.9166666666666,269.20250000000254,4.833333333333333,Cold,Medium,Normal Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
957,2017-02-11,81.833333333333329,1009.5833333333334,278.18499999999699,2.5,Cold,High,Normal Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
958,2017-02-12,75.958333333333329,1015.9166666666666,277.97916666666816,6.166666666666667,Cold,Medium,Normal Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
959,2017-02-13,63.458333333333336,1026.5416666666667,274.85419720574879,4.375,Cold,Medium,High Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
960,2017-02-14,89.25,1008.375,276.37690275320614,5.25,Cold,High,Normal Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
961,2017-02-15,98.125,1001.75,272.64108333333496,7,Cold,High,Normal Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
962,2017-02-16,98.791666666666671,1003.5416666666666,272.19633333333286,3.25,Cold,High,Normal Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
963,2017-02-17,86.916666666666671,996.58333333333337,277.48837500000047,3.75,Cold,High,Low Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
964,2017-02-18,67.916666666666671,996.29166666666663,281.56200000000547,4,Cold,Medium,Low Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
965,2017-02-19,82.958333333333329,1005.25,278.67433333333111,0.79166666666666663,Cold,High,Normal Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
966,2017-02-20,76.375,1009.875,281.13608333332849,3.9166666666666665,Cold,Medium,Normal Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
967,2017-02-21,72.833333333333329,1012.4583333333334,285.78742491100104,4.25,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
968,2017-02-22,89.958333333333329,1009.625,286.48666666666736,3.6666666666666665,Cool,High,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
969,2017-02-23,84.208333333333329,1006.5,284.2725000000022,4.625,Cool,High,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
970,2017-02-24,94.25,1001.3333333333334,277.63583333333446,4,Cold,High,Normal Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
971,2017-02-25,78.333333333333329,1006.5416666666666,272.20583333333229,6.041666666666667,Cold,Medium,Normal Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
972,2017-02-26,63.666666666666664,1016.7083333333334,272.61083333333443,5.375,Cold,Medium,Normal Pressure,Moderate Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
973,2017-02-27,61.958333333333336,1019.375,278.05666666666616,3.25,Cold,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
974,2017-02-28,80.5,1011.7916666666666,283.51583333333508,5.416666666666667,Cool,High,Normal Pressure,Moderate Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
975,2017-03-01,87.208333333333329,1000.5416666666666,281.67625000000083,5.166666666666667,Cold,High,Normal Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
976,2017-03-02,74.958333333333329,1020.75,273.1600000000027,5.041666666666667,Cold,Medium,Normal Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
977,2017-03-03,56.041666666666664,1032.2916666666667,270.65875000000278,4.75,Cold,Medium,High Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
978,2017-03-04,72.333333333333329,1033.7083333333333,273.48666666666907,3.9166666666666665,Cold,Medium,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
979,2017-03-05,61.833333333333336,1024.8333333333333,278.06708333333495,6.041666666666667,Cold,Medium,Normal Pressure,Moderate Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
980,2017-03-06,75.708333333333329,1014.875,285.4858333333359,7.375,Cool,Medium,Normal Pressure,Moderate Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
981,2017-03-07,63.208333333333336,1007.875,285.78416666666863,9.25,Cool,Medium,Normal Pressure,Moderate Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
982,2017-03-08,38.25,1015.4583333333334,280.82666666666529,8.25,Cold,Low,Normal Pressure,Moderate Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
983,2017-03-09,43.5,1021.0416666666666,277.22541666666507,4.083333333333333,Cold,Low,Normal Pressure,Light Wind,Comfortable,Cool and Dry,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
984,2017-03-10,42.916666666666664,1026.0416666666667,272.9083333333362,5.916666666666667,Cold,Low,High Pressure,Moderate Wind,Comfortable,Cool and Dry,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
985,2017-03-11,26.833333333333332,1031.375,268.61250000000047,3.9166666666666665,Cold,Low,High Pressure,Light Wind,Comfortable,Cool and Dry,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
986,2017-03-12,35.458333333333336,1031,269.90041666666968,2.5,Cold,Low,High Pressure,Light Wind,Comfortable,Cool and Dry,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
987,2017-03-13,81.291666666666671,1024.0416666666667,271.37348594962742,4.625,Cold,High,Normal Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
988,2017-03-14,74.458333333333329,1024.5833333333333,269.14833333333479,5.541666666666667,Cold,Medium,Normal Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
989,2017-03-15,61.5,1027.7916666666667,268.15066424021046,5.291666666666667,Cold,Medium,High Pressure,Moderate Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
990,2017-03-16,46.791666666666664,1026.625,270.8766666666649,3,Cold,Low,High Pressure,Light Wind,Comfortable,Cool and Dry,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
991,2017-03-17,73.75,1018.4583333333334,276.19916666666802,3.7083333333333335,Cold,Medium,Normal Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
992,2017-03-18,68.5,1018.5833333333334,278.3316666666704,5.708333333333333,Cold,Medium,Normal Pressure,Moderate Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
993,2017-03-19,73.208333333333329,1026.5416666666667,277.64000000000209,2.6666666666666665,Cold,Medium,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
994,2017-03-20,71.875,1017.0416666666666,281.80499999999944,4.5,Cold,Medium,Normal Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
995,2017-03-21,64.208333333333329,1021.25,278.82334848483208,4.125,Cold,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
996,2017-03-22,64.75,1031.9166666666667,273.36166666666617,6.75,Cold,Medium,High Pressure,Moderate Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
997,2017-03-23,72.458333333333329,1029.0416666666667,275.13374999999883,4.666666666666667,Cold,Medium,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
998,2017-03-24,59.458333333333336,1014.9583333333334,287.38250000000318,5.75,Cool,Medium,Normal Pressure,Moderate Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
999,2017-03-25,89.791666666666671,1016.9166666666666,279.8362500000004,4.791666666666667,Cold,High,Normal Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1000,2017-03-26,91.375,1012.0416666666666,284.38541666666765,3.6666666666666665,Cool,High,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1001,2017-03-27,92.25,1012.9166666666666,283.49000000000024,2.5833333333333335,Cool,High,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1002,2017-03-28,84.791666666666671,1017.5416666666666,279.11875000000134,4.541666666666667,Cold,High,Normal Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1003,2017-03-29,86.333333333333329,1022.5833333333334,278.36500000000075,4.25,Cold,High,Normal Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1004,2017-03-30,86.916666666666671,1010.4166666666666,280.03791666666655,5.375,Cold,High,Normal Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1005,2017-03-31,93.666666666666671,1006.7083333333334,277.43583333333277,5.916666666666667,Cold,High,Normal Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1006,2017-04-01,74.75,1020.4583333333334,279.38916666666773,3.0416666666666665,Cold,Medium,Normal Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1007,2017-04-02,66.041666666666671,1021.25,282.31000000000091,2.375,Cold,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1008,2017-04-03,76.041666666666671,1005.4583333333334,283.57291666666583,2.625,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1009,2017-04-04,89.833333333333329,1001.2083333333334,282.59791666666632,3.375,Cold,High,Normal Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1010,2017-04-05,88.958333333333329,1010.0416666666666,280.09708333333367,5.958333333333333,Cold,High,Normal Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1011,2017-04-06,77.5,1007.4166666666666,278.89279823937574,9.2083333333333339,Cold,Medium,Normal Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1012,2017-04-07,46.875,1017.9166666666666,279.09278011545905,5.5,Cold,Low,Normal Pressure,Moderate Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1013,2017-04-08,50.75,1016.6666666666666,282.42791666666591,3.9583333333333335,Cold,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1014,2017-04-09,51.541666666666664,1009.125,290.52708333333464,6.125,Cool,Medium,Normal Pressure,Moderate Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1015,2017-04-10,60,1007.9583333333334,293.05500000000023,6.416666666666667,Cool,Medium,Normal Pressure,Moderate Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1016,2017-04-11,81.333333333333329,1018.8333333333334,282.15375000000188,4.041666666666667,Cold,High,Normal Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1017,2017-04-12,66.25,1027.125,281.82624999999922,2.5833333333333335,Cold,Medium,High Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1018,2017-04-13,67,1030.125,282.81227962408229,3.7916666666666665,Cold,Medium,High Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1019,2017-04-14,63.5,1023.0833333333334,286.45458333333141,3.5833333333333335,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1020,2017-04-15,67.666666666666671,1016.1666666666666,293.67458333333553,6.041666666666667,Warm,Medium,Normal Pressure,Moderate Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1021,2017-04-16,65.041666666666671,1012.7916666666666,292.94708333333278,6,Cool,Medium,Normal Pressure,Moderate Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1022,2017-04-17,47.625,1020.4166666666666,288.09791666666734,2.4583333333333335,Cool,Low,Normal Pressure,Light Wind,Comfortable,Cool and Dry,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1023,2017-04-18,61.333333333333336,1020.7083333333334,286.7325000000024,4.25,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1024,2017-04-19,70.083333333333329,1016.375,291.25333333333538,3.7916666666666665,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1025,2017-04-20,74.75,1012.7083333333334,287.73583333333494,5.291666666666667,Cool,Medium,Normal Pressure,Moderate Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1026,2017-04-21,58.5,1016.7916666666666,283.37125000000174,5.916666666666667,Cool,Medium,Normal Pressure,Moderate Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1027,2017-04-22,62.25,1021.4166666666666,282.48208333333463,4.875,Cold,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1028,2017-04-23,53.333333333333336,1020.0416666666666,284.30291666666579,1.7916666666666667,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1029,2017-04-24,54,1015.75,286.75166666666598,3.0833333333333335,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1030,2017-04-25,47.666666666666664,1006.0416666666666,290.83875000000273,4.333333333333333,Cool,Low,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1031,2017-04-26,57.041666666666664,999.33333333333337,294.36791666666767,5.333333333333333,Warm,Medium,Low Pressure,Moderate Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1032,2017-04-27,82.208333333333329,999.04166666666663,285.70374999999973,5.666666666666667,Cool,High,Low Pressure,Moderate Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1033,2017-04-28,75.958333333333329,1012.125,282.31083333333612,2.8333333333333335,Cold,Medium,Normal Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1034,2017-04-29,78.625,1018,281.14458333333181,6.458333333333333,Cold,Medium,Normal Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1035,2017-04-30,94.833333333333329,1012.2916666666666,280.38416666666495,6.375,Cold,High,Normal Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1036,2017-05-01,82.666666666666671,998.83333333333337,283.96208333333567,5.416666666666667,Cool,High,Low Pressure,Moderate Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1037,2017-05-02,78.416666666666671,1003.6666666666666,280.85416666666993,7.583333333333333,Cold,Medium,Normal Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1038,2017-05-03,74.666666666666671,1019.4166666666666,281.21458333333521,2.4166666666666665,Cold,Medium,Normal Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1039,2017-05-04,72.375,1016.5416666666666,282.16833333333517,5.041666666666667,Cold,Medium,Normal Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1040,2017-05-05,71.458333333333329,1010.7916666666666,282.15250000000032,7.333333333333333,Cold,Medium,Normal Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1041,2017-05-06,70.208333333333329,1009.0416666666666,283.06625000000139,4,Cold,Medium,Normal Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1042,2017-05-07,54.583333333333336,1015.4583333333334,281.82125000000377,3.7916666666666665,Cold,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1043,2017-05-08,66.833333333333329,1019.2083333333334,280.61333333333539,2.5416666666666665,Cold,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1044,2017-05-09,75.333333333333329,1015.0833333333334,281.85583333333386,3.4166666666666665,Cold,Medium,Normal Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1045,2017-05-10,72.333333333333329,1014.1666666666666,286.22625000000158,2.5416666666666665,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1046,2017-05-11,84.25,1013.25,285.72916666666521,4.875,Cool,High,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1047,2017-05-12,68.916666666666671,1014.75,286.98124999999885,2.3333333333333335,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1048,2017-05-13,66.208333333333329,1013.0416666666666,288.9558333333303,3.0833333333333335,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1049,2017-05-14,66.125,1011.5833333333334,290.61791666666699,2.625,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1050,2017-05-15,60.458333333333336,1014.0833333333334,290.07499999999868,3.2916666666666665,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
